SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS
42019,1610612743,DEN,Denver Nuggets,0041900162,2020-08-19,DEN vs. UTA,L,240,105,37,81,0.457,13,27,0.481,18,23,0.783,13,28,41,22,1,4,10,19,-19.0
42019,1610612755,PHI,Philadelphia 76ers,0041900122,2020-08-19,PHI @ BOS,L,241,101,33,79,0.418,5,21,0.238,30,37,0.811,6,32,38,21,2,3,9,21,-27.0
42019,1610612761,TOR,Toronto Raptors,0041900112,2020-08-19,TOR vs. BKN,W,238,104,38,87,0.437,9,35,0.257,19,28,0.679,8,36,44,22,7,6,8,21,5.0
42019,1610612757,POR,Portland Trail Blazers,0041900141,2020-08-18,POR @ LAL,W,241,100,31,79,0.392,13,34,0.382,25,33,0.758,5,45,50,18,3,8,16,28,7.0
42019,1610612760,OKC,Oklahoma City Thunder,0041900171,2020-08-18,OKC @ HOU,L,240,108,37,84,0.44,13,35,0.371,21,25,0.84,7,39,46,22,2,3,12,20,-15.0
42019,1610612753,ORL,Orlando Magic,0041900101,2020-08-18,ORL @ MIL,W,238,122,44,89,0.494,16,41,0.39,18,19,0.947,4,44,48,29,6,2,15,26,12.0
42019,1610612745,HOU,Houston Rockets,0041900171,2020-08-18,HOU vs. OKC,W,239,123,43,89,0.483,20,52,0.385,17,19,0.895,4,32,36,25,4,1,7,26,15.0
42019,1610612754,IND,Indiana Pacers,0041900131,2020-08-18,IND vs. MIA,L,241,101,36,76,0.474,10,24,0.417,19,22,0.864,7,30,37,22,7,4,13,23,-12.0
42019,1610612748,MIA,Miami Heat,0041900131,2020-08-18,MIA @ IND,W,241,113,40,81,0.494,13,35,0.371,20,25,0.8,6,29,35,22,8,7,9,17,12.0
42019,1610612749,MIL,Milwaukee Bucks,0041900101,2020-08-18,MIL vs. ORL,L,239,110,39,90,0.433,14,42,0.333,18,28,0.643,11,36,47,28,6,3,16,19,-12.0
42019,1610612747,LAL,Los Angeles Lakers,0041900141,2020-08-18,LAL vs. POR,L,240,93,34,97,0.351,5,32,0.156,20,31,0.645,17,38,55,22,11,4,9,23,-7.0
42019,1610612742,DAL,Dallas Mavericks,0041900151,2020-08-17,DAL @ LAC,L,240,110,37,81,0.457,15,43,0.349,21,24,0.875,5,36,41,18,9,2,21,21,-8.0
42019,1610612751,BKN,Brooklyn Nets,0041900111,2020-08-17,BKN @ TOR,L,238,110,43,92,0.467,13,42,0.31,11,16,0.688,9,36,45,33,4,2,14,29,-24.0
42019,1610612746,LAC,LA Clippers,0041900151,2020-08-17,LAC vs. DAL,W,237,118,45,95,0.474,13,38,0.342,15,20,0.75,11,34,45,18,12,3,11,24,8.0
42019,1610612761,TOR,Toronto Raptors,0041900111,2020-08-17,TOR vs. BKN,W,239,134,40,85,0.471,22,44,0.5,32,33,0.97,9,38,47,26,4,6,11,22,24.0
42019,1610612762,UTA,Utah Jazz,0041900161,2020-08-17,UTA @ DEN,L,265,125,46,97,0.474,16,47,0.34,17,23,0.739,16,36,52,18,6,4,15,22,-10.0
42019,1610612738,BOS,Boston Celtics,0041900121,2020-08-17,BOS vs. PHI,W,239,109,38,90,0.422,10,31,0.323,23,26,0.885,16,27,43,22,12,4,7,21,8.0
42019,1610612755,PHI,Philadelphia 76ers,0041900121,2020-08-17,PHI @ BOS,L,239,101,37,80,0.463,9,27,0.333,18,23,0.783,15,35,50,23,5,3,18,24,-8.0
42019,1610612743,DEN,Denver Nuggets,0041900161,2020-08-17,DEN vs. UTA,W,263,135,49,95,0.516,22,41,0.537,15,18,0.833,8,33,41,23,10,6,11,22,10.0
